id,zone_name,latitude,longitude,code,status,meta,created_at,updated_at
686,Edinburgh,55.9558265,-3.0922500,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-3.11908,55.90407],[-3.1538,55.90238],[-3.17546,55.90146],[-3.21054,55.90116],[-3.26605,55.90412],[-3.30302,55.92093],[-3.31379,55.94146],[-3.32206,55.96313],[-3.29944,55.98364],[-3.2284,55.98782],[-3.16954,55.98895],[-2.86751,56.01409],[-2.85792,56.01126],[-2.84649,56.00149],[-2.82951,55.9874],[-2.81319,55.97388],[-2.79245,55.96181],[-3.11908,55.90407]]]}}",2026-02-11 13:23:32,2026-02-11 13:23:32
687,North Berwick,56.0259142,-2.7447692,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-2.71965,56.06061],[-2.70586,56.06222],[-2.6496,56.06571],[-2.59953,56.04044],[-2.62296,55.98908],[-2.70417,55.97463],[-2.79225,55.96209],[-2.81852,55.97876],[-2.85909,56.01236],[-2.87813,56.02769],[-2.82301,56.06602],[-2.76446,56.07136],[-2.71965,56.06061]]]}}",2026-02-11 13:23:33,2026-02-11 13:23:33
688,"Gifford, Haddington",55.9434594,-2.6857881,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-2.88346,55.94442],[-2.79862,55.96032],[-2.73639,55.96983],[-2.70515,55.97442],[-2.67417,55.97963],[-2.64291,55.98524],[-2.62247,55.98878],[-2.6192,55.99569],[-2.60068,56.02922],[-2.55144,56.01409],[-2.38957,55.99922],[-2.02463,55.87095],[-2.80264,55.71538],[-2.96364,55.81134],[-3.01024,55.92285],[-2.9474,55.93397],[-2.88346,55.94442]]]}}",2026-02-11 13:23:33,2026-02-11 13:23:33
689,"Milton Bridge, Penicuik",55.8733575,-3.1882878,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-3.1862,55.90085],[-3.14593,55.90262],[-3.124,55.90375],[-3.11905,55.90405],[-3.11376,55.90493],[-3.10353,55.90676],[-3.05824,55.91471],[-3.03487,55.91875],[-3.02215,55.92113],[-3.01064,55.92308],[-2.98694,55.86681],[-2.97524,55.83852],[-2.9646,55.81121],[-2.80311,55.71385],[-3.10747,55.65356],[-3.3576,55.60065],[-3.49065,55.71666],[-3.628,55.82991],[-3.40826,55.89835],[-3.30292,55.92085],[-3.29963,55.91938],[-3.29628,55.91785],[-3.29203,55.9159],[-3.28906,55.91451],[-3.26615,55.90409],[-3.25565,55.90351],[-3.24576,55.903],[-3.22601,55.90194],[-3.21718,55.90148],[-3.21082,55.90115],[-3.20995,55.90115],[-3.20928,55.90115],[-3.20842,55.90116],[-3.20694,55.90118],[-3.20398,55.9012],[-3.19806,55.90122],[-3.1862,55.90085]]]}}",2026-02-11 13:23:33,2026-02-11 13:23:33
690,bridgeness,55.9389770,-3.4865954,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-3.5161,56.00828],[-3.40361,55.99416],[-3.35735,56.00206],[-3.31863,55.99421],[-3.30265,55.98084],[-3.30942,55.97473],[-3.31602,55.96863],[-3.32207,55.96313],[-3.31931,55.95567],[-3.31583,55.94675],[-3.31411,55.94227],[-3.31406,55.94215],[-3.31402,55.94202],[-3.31392,55.94177],[-3.31373,55.94125],[-3.31318,55.94021],[-3.31201,55.9379],[-3.30749,55.92932],[-3.30307,55.92084],[-3.37791,55.90497],[-3.40947,55.89835],[-3.43999,55.88875],[-3.50134,55.86956],[-3.56352,55.8501],[-3.59477,55.84046],[-3.61072,55.83553],[-3.6286,55.82983],[-3.68841,55.88019],[-3.69579,55.88634],[-3.70283,55.89249],[-3.71619,55.90551],[-3.74317,55.93178],[-3.79825,55.98514],[-3.82517,56.01122],[-3.83953,56.02497],[-3.85247,56.03772],[-3.72932,56.04305],[-3.5161,56.00828]]]}}",2026-02-11 13:23:33,2026-02-11 13:23:33
691,Isle of Arran,55.5245978,-5.3942822,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-5.07902,55.55515],[-5.07833,55.55736],[-5.14013,55.74005],[-5.64757,55.74961],[-5.79194,55.74273],[-5.83743,55.27856],[-5.54157,55.2915],[-5.36107,55.35756],[-5.07148,55.44886],[-5.07902,55.55515]]]}}",2026-02-11 13:23:33,2026-02-11 13:23:33
692,Port Charlotte,55.8358329,-6.1251271,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-5.8348,55.73175],[-5.66141,56.13394],[-6.12523,56.16364],[-6.47269,55.89276],[-6.57571,55.67421],[-6.25469,55.56346],[-5.95136,55.69107],[-5.8348,55.73175]]]}}",2026-02-11 13:23:33,2026-02-11 13:23:33
694,stirling,56.0995581,-3.6197663,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-4.16693,56.32606],[-3.61175,56.25312],[-3.36103,56.21616],[-3.25725,56.20209],[-3.01615,56.15896],[-3.06481,56.08055],[-3.28154,56.0048],[-3.35209,56.00313],[-3.40959,55.99723],[-3.72613,56.04339],[-3.73367,56.04304],[-3.79322,56.0404],[-3.85257,56.03799],[-3.95782,56.04758],[-4.06516,56.0575],[-4.26655,56.08093],[-4.16693,56.32606]]]}}",2026-02-11 13:23:33,2026-02-11 13:23:33
695,dandee,56.3886553,-3.4225860,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-4.13911,56.42972],[-4.09562,56.54205],[-4.07834,56.58835],[-4.06729,56.61535],[-4.04183,56.616],[-3.19116,56.58906],[-2.53443,56.56526],[-2.68506,56.36835],[-2.52584,56.26818],[-2.91594,56.14021],[-3.00201,56.15676],[-3.08756,56.17187],[-3.25943,56.20282],[-3.54164,56.24341],[-4.17353,56.33244],[-4.13911,56.42972]]]}}",2026-02-11 13:23:33,2026-02-11 13:23:33
696,aberdeen,56.9401412,-2.9544094,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-2.04294,57.23175],[-2.04004,57.16217],[-2.02862,57.14998],[-2.04534,57.10684],[-2.23717,56.8185],[-2.45713,56.56338],[-3.49145,56.59985],[-3.44447,56.64471],[-3.40573,56.69403],[-3.40472,56.76233],[-3.48267,56.8136],[-3.48715,56.87943],[-3.47652,56.94664],[-3.47687,57.027],[-3.58984,57.10272],[-3.7993,57.24922],[-2.315,57.23025],[-2.04294,57.23175]]]}}",2026-02-11 13:23:33,2026-02-11 13:23:33
697,Keith,57.3605391,-2.8998918,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-4.51708,57.28055],[-3.82914,57.24962],[-3.69461,57.2499],[-3.34172,57.24648],[-2.82959,57.23888],[-2.32673,57.2309],[-2.03238,57.23231],[-1.83004,57.25785],[-1.72405,57.51912],[-1.91469,57.71403],[-3.85878,57.74629],[-4.51708,57.28055]]]}}",2026-02-11 13:23:33,2026-02-11 13:23:33
699,"Staffin, Portree",57.3549892,-6.1495746,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-6.20628,57.62839],[-5.90876,57.56762],[-5.88517,57.23914],[-5.88124,57.23917],[-5.88195,57.23361],[-5.89519,57.23327],[-5.90842,57.23213],[-5.97698,57.22911],[-6.12303,57.22446],[-6.40484,57.20866],[-6.93138,57.20494],[-6.66859,57.63532],[-6.27264,57.73904],[-6.20628,57.62839]]]}}",2026-02-11 13:23:33,2026-02-11 13:23:33
700,"Durness, Lairg",58.4495756,-4.1038056,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-4.68783,58.59586],[-5.01144,58.6328],[-5.09712,58.54021],[-5.69016,57.95375],[-3.62737,57.91018],[-2.99697,58.45616],[-3.00313,58.66751],[-3.30009,58.66003],[-3.52014,58.62968],[-4.68783,58.59586]]]}}",2026-02-11 13:23:33,2026-02-11 13:23:33
701,"Mennock, Sanquhar",55.2482658,-4.1590508,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-4.36069,55.36893],[-3.88897,55.47779],[-3.75782,55.3189],[-4.10731,55.26827],[-4.13783,55.2662],[-4.13813,55.23126],[-4.12499,55.14715],[-4.18799,55.1475],[-4.25382,55.14374],[-4.2661,55.18],[-4.34008,55.18035],[-4.34488,55.2491],[-4.36069,55.36893]]]}}",2026-02-11 13:23:33,2026-02-11 13:23:33
703,rotherham,53.4426786,-1.3440587,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-1.2993,53.46227],[-1.3202,53.45036],[-1.31073,53.44665],[-1.3095783386230542,53.445633069260566],[-1.310299796295158,53.44486668069503],[-1.30967,53.44399],[-1.3094,53.4424],[-1.30924,53.44187],[-1.30908,53.44141],[-1.3081,53.44051],[-1.30715,53.43995],[-1.30544,53.43923],[-1.30374,53.43799],[-1.30274,53.43541],[-1.30123,53.43236],[-1.298581865081787,53.428840717681],[-1.29529,53.42527],[-1.29893,53.42564],[-1.30529,53.4248],[-1.30767,53.42469],[-1.31526,53.42431],[-1.32158,53.42295],[-1.32559,53.42212],[-1.32912,53.42168],[-1.33401,53.42089],[-1.34094,53.41874],[-1.36241,53.42367],[-1.37424,53.42057],[-1.38575,53.41834],[-1.39308,53.41779],[-1.4013,53.41288],[-1.40495,53.41677],[-1.40976,53.42135],[-1.41379,53.42584],[-1.43425,53.43815],[-1.43955,53.44372],[-1.42441,53.44425],[-1.40978,53.44532],[-1.40812,53.44792],[-1.39744,53.45347],[-1.38843,53.45893],[-1.37418,53.46058],[-1.37112,53.46383],[-1.36425,53.46385],[-1.35729,53.46707],[-1.35359,53.46841],[-1.34835,53.46927],[-1.34528,53.46921],[-1.34334,53.47019],[-1.33695,53.47058],[-1.33317,53.47252],[-1.32572,53.47563],[-1.31862,53.47492],[-1.31143,53.46406],[-1.30452,53.4634],[-1.2993,53.46227]]]}}",2026-02-11 13:23:33,2026-02-11 13:23:33
704,Brigg,53.5511484,-0.4589624,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.17689,53.6355],[-0.05963,53.58895],[0.0296,53.53326],[0.02268,53.5292],[-0.01583,53.52208],[-0.06193,53.51324],[-0.10226,53.50533],[-0.10914,53.50392],[-0.14615,53.49968],[-0.17067,53.49685],[-0.19218,53.49445],[-0.21719,53.49224],[-0.2422,53.48886],[-0.24837,53.48687],[-0.26802,53.48354],[-0.29423,53.47908],[-0.33494,53.4722],[-0.35489,53.46864],[-0.36488,53.46702],[-0.37488,53.46528],[-0.42895,53.45602],[-0.46173,53.45142],[-0.46675,53.45219],[-0.48945,53.44908],[-0.53416,53.44297],[-0.57689,53.43717],[-0.62953,53.42934],[-0.68037,53.42147],[-0.8069,53.45642],[-0.80354,53.46757],[-0.79829,53.48278],[-0.79642,53.49151],[-0.79606,53.50165],[-0.79588,53.5099],[-0.79393,53.53695],[-0.79224,53.56729],[-0.78587,53.6245],[-0.7775,53.66836],[-0.77231,53.6954],[-0.76405,53.69709],[-0.74944,53.70115],[-0.7431,53.70282],[-0.73679,53.70358],[-0.66899,53.69609],[-0.64198,53.71297],[-0.57492,53.70028],[-0.50293,53.69718],[-0.45183,53.70376],[-0.35487,53.71437],[-0.30502,53.71967],[-0.24439,53.69143],[-0.17689,53.6355]]]}}",2026-02-11 13:23:33,2026-02-11 13:23:33
707,Tiptree Colchester,51.8099078,0.7680729,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.6525,51.8241],[0.65233,51.82534],[0.65686,51.82536],[0.67594,51.82618],[0.70395,51.82765],[0.72493,51.82953],[0.74176,51.83101],[0.75765,51.83238],[0.76848,51.83305],[0.78319,51.83396],[0.79407,51.83467],[0.79745,51.83196],[0.80148,51.82844],[0.80782,51.82341],[0.81862,51.81484],[0.83283,51.80195],[0.85181,51.78613],[0.86231,51.77551],[0.89086,51.77234],[0.8617107543945446,51.744178971268035],[0.7522239843750178,51.740986778654715],[0.7088291223144472,51.77499681408983],[0.6525,51.8241]]]}}",2026-02-11 13:23:34,2026-02-11 13:23:34
709,Godalming,51.2000411,-0.5687209,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.57135,51.22698],[-0.54305,51.22641],[-0.53705,51.22713],[-0.52877,51.22711],[-0.52186,51.22674],[-0.51334,51.2262],[-0.50491,51.22607],[-0.50334,51.22533],[-0.49954,51.22304],[-0.49273,51.21932],[-0.48323,51.19945],[-0.47884,51.18958],[-0.47656,51.18467],[-0.4745,51.17985],[-0.4736,51.17786],[-0.48221,51.17735],[-0.49016,51.17728],[-0.53192,51.17667],[-0.53824,51.17658],[-0.54482,51.17651],[-0.55759,51.17635],[-0.56434,51.17628],[-0.57081,51.17653],[-0.5844,51.17737],[-0.60014,51.17818],[-0.61251,51.17881],[-0.61488,51.1789],[-0.6173,51.17903],[-0.62226,51.17934],[-0.63177,51.17998],[-0.65841,51.1814],[-0.66765,51.18194],[-0.67691,51.18232],[-0.70098,51.18289],[-0.69061,51.19689],[-0.6817,51.20889],[-0.66732,51.22708],[-0.60874,51.22761],[-0.59193,51.22685],[-0.58801,51.227],[-0.5841,51.22701],[-0.58251,51.22703],[-0.58085,51.227],[-0.57798,51.227],[-0.57135,51.22698]]]}}",2026-02-11 13:23:34,2026-02-11 13:23:34
710,stapleford tawney,51.6530109,0.2091257,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.14993,51.67453],[0.17186,51.68011],[0.19008,51.68452],[0.20897,51.68933],[0.2155,51.69127],[0.24028,51.69705],[0.25349,51.69988],[0.26168,51.7018],[0.26421,51.70194],[0.26303,51.70029],[0.25935,51.69609],[0.25565,51.69164],[0.25079,51.68709],[0.24754,51.68426],[0.22553,51.66846],[0.22296,51.66647],[0.22099,51.66132],[0.21897,51.65663],[0.21842,51.6548],[0.22167,51.64961],[0.2237,51.64861],[0.23003,51.64375],[0.23714,51.63851],[0.24037,51.63571],[0.25287,51.61501],[0.23623,51.61554],[0.22791,51.61538],[0.22551,51.61533],[0.22312,51.6152],[0.22115,51.61511],[0.21903,51.61499],[0.20833,51.61456],[0.20281,51.61418],[0.19251,51.61455],[0.18621,51.61476],[0.18044,51.615],[0.15658,51.61656],[0.13677,51.61775],[0.14303,51.62994],[0.15539,51.64108],[0.16028,51.64603],[0.16191,51.65037],[0.16166,51.65812],[0.1614,51.66059],[0.16012,51.66412],[0.15438,51.67066],[0.14993,51.67453]]]}}",2026-02-11 13:23:34,2026-02-11 13:23:34
711,deptford,51.4825425,-0.0288480,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.04739,51.49141],[-0.04586,51.49161],[-0.04421,51.49183],[-0.04289,51.49201],[-0.04147,51.49206],[-0.04,51.49208],[-0.03857,51.4921],[-0.03786,51.49212],[-0.03715,51.49216],[-0.03582,51.4922],[-0.03422,51.49225],[-0.03084,51.49248],[-0.021817428588875032,51.485770477180466],[-0.008047347221376011,51.483833953001245],[-0.007168338623046999,51.483150109976116],[-0.006664898147579201,51.48273690231759],[-0.006218906745909525,51.482226683305335],[-0.005665626983644145,51.48184340760186],[-0.005386771163948811,51.48162752354423],[-0.004753863754287657,51.48137823054651],[-0.0044,51.48104],[-0.00606,51.48073],[-0.00787,51.4804],[-0.00975,51.4801],[-0.0135,51.47955],[-0.01551,51.47923],[-0.01644,51.47908],[-0.01743,51.47891],[-0.01785,51.47877],[-0.0183,51.47866],[-0.01934,51.47846],[-0.02134,51.47798],[-0.02428,51.47701],[-0.02497,51.47677],[-0.02628,51.47653],[-0.02807,51.4762],[-0.02957,51.47592],[-0.02987,51.47586],[-0.03119,51.47573],[-0.0338,51.4755],[-0.03632,51.47518],[-0.03933,51.47476],[-0.04154,51.47445],[-0.04373,51.47441],[-0.04745,51.47432],[-0.04771,51.47532],[-0.04814,51.47774],[-0.04857,51.47988],[-0.05032,51.48773],[-0.05039625396728642,51.48818243219646],[-0.05545068786620755,51.490318320585594],[-0.053317161519075285,51.49061247874606],[-0.04739,51.49141]]]}}",2026-02-11 13:23:34,2026-02-11 13:23:34
713,ely,52.3707458,0.3609678,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.19198296844481266,52.442700457754114],[0.20319619598391014,52.444281356964645],[0.20432431762697156,52.445155944926306],[0.21678664550782933,52.44868567799155],[0.24812428588868674,52.45506681436469],[0.32465981445311876,52.41226890967607],[0.44239407348634074,52.3505070134485],[0.46988989379884494,52.338630651591636],[0.49326584106447413,52.33876190940528],[0.5213624761963143,52.326829936423906],[0.52062,52.30272],[0.52281,52.29232],[0.42602,52.28863],[0.38788,52.28739],[0.24120111083984153,52.38723830038356],[0.19198296844481266,52.442700457754114]]]}}",2026-02-11 13:23:34,2026-02-11 13:23:34
716,Morden,51.3913978,-0.2129917,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.1921,51.40863],[-0.19101,51.40375],[-0.18967,51.40146],[-0.18705,51.39952],[-0.18406,51.39114],[-0.18309,51.38042],[-0.21383,51.37896],[-0.22010484649658713,51.37848426840451],[-0.21831160827637142,51.37999071797864],[-0.22000739135742853,51.38063255735403],[-0.22170317443848564,51.38143509725267],[-0.24243630157471552,51.39290724183203],[-0.24171976585389832,51.39480934241055],[-0.24512310317993613,51.39748785936289],[-0.24466,51.40134],[-0.1921,51.40863]]]}}",2026-02-11 13:23:34,2026-02-11 13:23:34
719,Upminster,51.5475777,0.2184438,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.20490288360593745,51.56561696775866],[0.26362,51.56572],[0.28659,51.5656],[0.28527,51.55347],[0.27949,51.53792],[0.2728415344238089,51.52355945495074],[0.2154431744384766,51.53285216649428],[0.1968472788619957,51.53218177410945],[0.1939047550964279,51.53382059983675],[0.1888647438812141,51.53541932458831],[0.18333120620726007,51.53684448364605],[0.18288643371582314,51.541389272208555],[0.18599343902585552,51.55000737080736],[0.18435178298946475,51.5579177577253],[0.1839171930694139,51.5633664429432],[0.1868462089156786,51.565557143800035],[0.20490288360593745,51.56561696775866]]]}}",2026-02-11 13:23:34,2026-02-11 13:23:34
724,Oxford,51.7447671,-1.2392124,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-1.29309,51.7531],[-1.2844,51.76486],[-1.26473,51.77141],[-1.23877,51.77645],[-1.2181,51.77058],[-1.19949,51.76474],[-1.1965,51.76252],[-1.19482,51.74762],[-1.19897,51.73304],[-1.20833,51.72515],[-1.23405,51.72143],[-1.24187,51.72264],[-1.24878,51.72339],[-1.25353,51.72489],[-1.25336,51.72793],[-1.25858,51.72932],[-1.27924,51.74197],[-1.29309,51.7531]]]}}",2026-02-11 13:23:34,2026-02-11 13:23:34
725,Witney,51.7999891,-1.4720364,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-1.52608,51.78393],[-1.52347,51.7961],[-1.52043,51.80741],[-1.50473,51.81905],[-1.48406,51.85445],[-1.45354,51.86214],[-1.38152,51.84868],[-1.4002,51.76484],[-1.40108,51.75425],[-1.46583,51.75385],[-1.53146,51.75518],[-1.52608,51.78393]]]}}",2026-02-11 13:23:34,2026-02-11 13:23:34
726,"Duxford, Faringdon",51.6911008,-1.4611269,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-1.47833,51.66252],[-1.46,51.66331],[-1.4044,51.66088],[-1.34898,51.6609],[-1.3825,51.72581],[-1.40066,51.75387],[-1.43943,51.75281],[-1.48815,51.75281],[-1.50736,51.69518],[-1.54494,51.66846],[-1.53335,51.66341],[-1.51554,51.66046],[-1.49101,51.66389],[-1.47833,51.66252]]]}}",2026-02-11 13:23:34,2026-02-11 13:23:34
727,Abingdon,51.7111623,-1.2879462,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-1.33533,51.7444],[-1.28914,51.74817],[-1.26876,51.73528],[-1.2637,51.7323],[-1.2589,51.72917],[-1.25625,51.72858],[-1.25348,51.7279],[-1.25422,51.7143],[-1.25186,51.66364],[-1.27551,51.66203],[-1.29943,51.66087],[-1.34727,51.65893],[-1.38945,51.73954],[-1.33533,51.7444]]]}}",2026-02-11 13:23:35,2026-02-11 13:23:35
729,Kidlington,51.7794500,-1.2590958,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-1.27947,51.84293],[-1.20594,51.84724],[-1.17327,51.80878],[-1.11179,51.77785],[-1.08193,51.76386],[-1.06035,51.75205],[-1.0647,51.75194],[-1.1418,51.74467],[-1.18683,51.74118],[-1.19606,51.74086],[-1.19396,51.74719],[-1.19526,51.75432],[-1.19612,51.76005],[-1.19628,51.76261],[-1.19901,51.76486],[-1.21283,51.76918],[-1.22971,51.77402],[-1.23886,51.7765],[-1.25355,51.77365],[-1.26433,51.7716],[-1.2697,51.76998],[-1.28466,51.76498],[-1.28898,51.75976],[-1.29313,51.75313],[-1.2925,51.75256],[-1.29141,51.75165],[-1.28768,51.74841],[-1.29954,51.74737],[-1.31173,51.74641],[-1.35483,51.74308],[-1.39014,51.74051],[-1.39866,51.75474],[-1.38714,51.82213],[-1.38515,51.83016],[-1.382,51.84293],[-1.3813,51.84959],[-1.35731,51.84549],[-1.34835,51.84407],[-1.34508,51.84362],[-1.33249,51.84209],[-1.27947,51.84293]]]}}",2026-02-11 13:23:35,2026-02-11 13:23:35
730,Worthing,50.8491947,-0.4406017,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.3066810900878947,50.819852628206],[-0.37724,50.80699],[-0.4597431848144584,50.80077541068862],[-0.46998244934083555,50.82894210428686],[-0.4756170657348635,50.84410301995249],[-0.53584,50.86576],[-0.52464,50.86776],[-0.50705,50.87168],[-0.47243,50.88356],[-0.40621,50.88075],[-0.31118466674805223,50.87096828744637],[-0.3066810900878947,50.819852628206]]]}}",2026-02-11 13:23:35,2026-02-11 13:23:35
731,Newhaven,50.8145240,0.0937577,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.17672,50.79007],[0.19165,50.76516],[0.19933,50.74295],[0.19671,50.74462],[0.11517,50.76051],[0.07048025390626211,50.77129755056423],[0.04658,50.78074],[0.02334,50.78353],[-0.00059,50.78832],[-0.00663,50.79085],[-0.00433,50.79598],[0.00179,50.80997],[0.01385,50.86048],[0.01856,50.86171],[0.04223,50.86266],[0.07008,50.86396],[0.09814,50.86491],[0.11992,50.86553],[0.15099,50.87309],[0.17446,50.87854],[0.18037,50.84615],[0.18385,50.8185],[0.17672,50.79007]]]}}",2026-02-11 13:23:35,2026-02-11 13:23:35
732,Hailsham,50.8631740,0.2581333,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.24664,50.89534],[0.28085,50.90347],[0.3165,50.91443],[0.34496,50.83722],[0.33313,50.83838],[0.31835,50.83836],[0.28669,50.8387],[0.26183,50.83942],[0.24422,50.83875],[0.23003,50.83642],[0.18444,50.82474],[0.17488,50.87859],[0.19913,50.88367],[0.21766,50.88816],[0.23269,50.89196],[0.24664,50.89534]]]}}",2026-02-11 13:23:35,2026-02-11 13:23:35
733,Bexhill,50.8772878,0.4150911,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.50846,50.88854],[0.52019,50.84597],[0.47982,50.83667],[0.36186,50.81211],[0.34396,50.84095],[0.33714,50.86262],[0.31706,50.91485],[0.38409,50.93325],[0.48324,50.96063],[0.50846,50.88854]]]}}",2026-02-11 13:23:35,2026-02-11 13:23:35
734,Hastings,50.8985434,0.5522370,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.57603,50.85345],[0.59229,50.85307],[0.6453970581054636,50.86352794766381],[0.62306,50.91806],[0.56528,50.98639],[0.48309,50.96271],[0.48916,50.94533],[0.49665,50.92448],[0.5121,50.87945],[0.521,50.84499],[0.57055,50.85252],[0.57603,50.85345]]]}}",2026-02-11 13:23:35,2026-02-11 13:23:35
738,HYTHE,51.0939357,1.0212808,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[1.02455,51.12103],[1.03663,51.12841],[1.05764,51.13421],[1.08989,51.14268],[1.114343037109382,51.06857458637403],[1.0311355554199286,51.035045954304216],[0.9941684338378742,51.04917825110447],[0.9650826190185535,51.06231906783938],[0.94046,51.06769],[0.9826,51.09481],[1.00376,51.10808],[1.01511,51.1152],[1.02455,51.12103]]]}}",2026-02-11 13:23:35,2026-02-11 13:23:35
739,Walmer,51.2282965,1.3770336,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[1.40589,51.20645],[1.4125419421386631,51.19883590700559],[1.3376547302246022,51.18928399960181],[1.3331933447265687,51.21427855633455],[1.3381195202636587,51.242213279199895],[1.3633017382812174,51.260034353290514],[1.381530349121114,51.255770268753245],[1.3999533544922027,51.25638000000001],[1.4211177832031474,51.23142177221999],[1.40589,51.20645]]]}}",2026-02-11 13:23:35,2026-02-11 13:23:35
741,"Headcorn, Ashford",51.1980426,0.5806300,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.64887,51.24647],[0.67672,51.24909],[0.69593,51.25354],[0.7062,51.24832],[0.76286,51.22141],[0.81002,51.1914],[0.7873,51.18152],[0.76522,51.17182],[0.7208,51.15216],[0.63439,51.11906],[0.63073,51.11777],[0.61613,51.12274],[0.58367,51.1334],[0.53101,51.15093],[0.4578,51.17532],[0.44785,51.17782],[0.4396,51.18873],[0.43325,51.19725],[0.42466,51.20944],[0.41633,51.22129],[0.41834,51.22275],[0.42552,51.22354],[0.43663,51.22465],[0.47712,51.22881],[0.52797,51.23418],[0.58413,51.24014],[0.61796,51.2436],[0.64887,51.24647]]]}}",2026-02-11 13:23:35,2026-02-11 13:23:35
742,"Stalisfield, Faversham",51.2251232,0.8292796,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.87381,51.20545],[0.82282,51.19539],[0.81058,51.19213],[0.80739,51.19378],[0.79769,51.20011],[0.78762,51.20672],[0.7733,51.2164],[0.76158,51.22275],[0.74183,51.23205],[0.73425,51.23566],[0.71622,51.2443],[0.69632,51.25402],[0.77984,51.28546],[0.8322,51.26707],[0.89169,51.24499],[0.89665,51.24294],[0.89167,51.23976],[0.88701,51.23389],[0.88878,51.22912],[0.88968,51.22655],[0.89075,51.22398],[0.8937,51.21176],[0.89667,51.20934],[0.88913,51.20796],[0.88081,51.2065],[0.87381,51.20545]]]}}",2026-02-11 13:23:35,2026-02-11 13:23:35
745,"Deans Bottom, Sittingbourne",51.3118106,0.7291069,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.67819,51.33071],[0.70588,51.3362],[0.72745,51.33825],[0.74035,51.33821],[0.77799,51.3382],[0.88745,51.3384],[0.88834,51.33808],[0.88236,51.33528],[0.78008,51.28614],[0.73359,51.2685],[0.67681,51.25182],[0.66048,51.26822],[0.63934,51.2845],[0.62214,51.29744],[0.60417,51.31264],[0.66109,51.32638],[0.67819,51.33071]]]}}",2026-02-11 13:23:36,2026-02-11 13:23:36
746,"Hempstead, Gillingham",51.3619169,0.5931641,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.55683,51.37684],[0.56022,51.37723],[0.56143,51.37741],[0.565,51.37782],[0.57155,51.3787],[0.57854,51.37956],[0.58168,51.37997],[0.58335,51.38014],[0.58614,51.39035],[0.64408,51.39959],[0.72666,51.40084],[0.7284,51.36989],[0.72885,51.33838],[0.71854,51.33757],[0.71094,51.337],[0.70558,51.33652],[0.69868,51.33524],[0.67886,51.33139],[0.66104,51.32658],[0.63257,51.3196],[0.60218,51.31265],[0.4419,51.32182],[0.46707,51.37377],[0.46823,51.37447],[0.47681,51.37358],[0.48547,51.37252],[0.49097,51.37185],[0.4926,51.37197],[0.49759,51.37234],[0.55683,51.37684]]]}}",2026-02-11 13:23:36,2026-02-11 13:23:36
